id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9621792,Luxuous apartment near City Centre,12323002,Maartje,,De Baarsjes - Oud-West,52.37137803755646,4.858354852626578,Entire home/apt,119,2,0,,,1,0
3413582,Beautiful apartment at Vondelpark !,17198438,Mark,,De Baarsjes - Oud-West,52.36000756152153,4.860819268792741,Entire home/apt,119,2,27,2017-05-29,0.65,1,0
20776396,Comfy apartment @ hipster Westside area,9661229,Lia,,De Baarsjes - Oud-West,52.371390956279214,4.853813772537879,Entire home/apt,99,1,3,2017-11-12,1.02,2,3
13954626,Sunny appartment central Amsterdam West,68665197,Michiel,,De Baarsjes - Oud-West,52.36802573193367,4.858425407500771,Entire home/apt,95,7,1,2016-08-08,0.06,1,0
11256727,"My Apartment, Garden & 2 bikes - All yours!",49346992,Jordi,,De Baarsjes - Oud-West,52.370520402494165,4.8521408447721015,Entire home/apt,95,2,11,2017-10-19,0.74,1,0
19202966,Flat with canal view!,7317279,Eirini,,De Baarsjes - Oud-West,52.37105574951473,4.8575555398740065,Entire home/apt,122,2,10,2017-11-26,1.84,1,7
20349480,Cozy spacious apartment,3308880,Tristan,,De Baarsjes - Oud-West,52.373146429394694,4.860074189282274,Entire home/apt,150,3,1,2017-09-20,0.39,1,174
1512777,Lovely big house in centre + garden,4272620,Rolf,,De Baarsjes - Oud-West,52.361030180291365,4.861596818147217,Entire home/apt,250,2,19,2016-08-09,0.37,1,0
11770080,Renovated 1927 apartment,54854171,Maurits,,De Baarsjes - Oud-West,52.37159076657348,4.846988118605189,Entire home/apt,125,1,17,2017-11-12,0.83,1,38
11539769,Light appartement w rooftop terrace,15053970,Mira,,De Baarsjes - Oud-West,52.372004565670025,4.861296173549629,Entire home/apt,175,1,0,,,1,364
5707059,Ground floor apartment - Amsterdam,16820788,Priscilla,,De Baarsjes - Oud-West,52.3613929539063,4.859427541856515,Entire home/apt,99,2,10,2017-11-26,0.51,1,73
3839271,Amazing canal view apt balcony | Center & Jordaan,13094982,Peter,,De Baarsjes - Oud-West,52.36609954321411,4.877082931103797,Entire home/apt,150,2,10,2017-11-07,0.53,1,0
1863202,"Vondel House, Guest Room 1",7261788,Wilbert,,De Baarsjes - Oud-West,52.36013949080752,4.86561751822065,Private room,74,2,253,2017-12-03,5.28,2,345
21249937,Unique apt in trendy neighborhood De Baarsjes | 2P,54214370,Anne,,De Baarsjes - Oud-West,52.36632665524589,4.853768151360756,Entire home/apt,80,2,1,2017-10-30,0.83,1,0
10137130,Spacious apartment at Oud West,10055973,Tim,,De Baarsjes - Oud-West,52.36527210508708,4.858259334603252,Entire home/apt,125,2,12,2017-09-03,0.53,1,337
7506412,Bright & clean home near centre,5980683,Lieke,,De Baarsjes - Oud-West,52.37166630710483,4.8545594507255485,Entire home/apt,90,4,18,2017-05-24,0.64,1,8
18151127,Luxe beneden woning met jaccuzi in Amterdam west!,125157831,Behrooz,,De Baarsjes - Oud-West,52.372156197949145,4.849733385546176,Entire home/apt,400,3,0,,,1,363
21171730,Renovated Apartment near City Centre & Vondelpark,49635525,Nick,,De Baarsjes - Oud-West,52.36498003435719,4.87025609101088,Entire home/apt,189,2,1,2017-10-22,0.68,1,306
13571294,Amazing Apt in OLD-WEST | BALCONY,78257546,Wouter,,De Baarsjes - Oud-West,52.373272054587176,4.860752349268064,Entire home/apt,104,2,4,2016-10-16,0.23,1,0
4201169,Beautiful apartment close to Vondelpark | 2P,20597798,Daphne,,De Baarsjes - Oud-West,52.36192392660415,4.854026880354654,Entire home/apt,100,2,7,2017-04-15,0.19,1,0
14784333,"Suite 49, charming luxe Bed & Breakfast Amsterdam",92298257,Paul & Rene,,De Baarsjes - Oud-West,52.366965621606866,4.875303837035589,Private room,135,2,23,2017-11-05,1.53,1,30
18421577,Classic Amsterdam Apartment with 3rd Floor Balcony,76646906,Mickyla,,De Baarsjes - Oud-West,52.36733176844499,4.866259119696675,Private room,55,3,1,2017-05-22,0.15,1,0
18945849,Spectacular 4-person apartment in old-west area!,3684436,Luuk,,De Baarsjes - Oud-West,52.360924402731975,4.864480200825113,Entire home/apt,219,4,3,2017-10-02,0.53,1,0
9213744,Sunny & Spacious Apartment,6973466,Mieke,,De Baarsjes - Oud-West,52.36107336258779,4.851093324687413,Entire home/apt,99,4,13,2017-08-29,0.56,1,0
3708105,Spacious Apartment in city centre,1376907,Mijef,,De Baarsjes - Oud-West,52.37012828271236,4.8740274964483765,Entire home/apt,148,5,54,2017-09-19,1.36,1,251
19202936,"Apartment in De Baarsjes, Amsterdam West",11552149,Gonzalo,,De Baarsjes - Oud-West,52.36395093136143,4.857069898609587,Entire home/apt,149,3,5,2017-11-20,0.89,1,17
2754109,Nice apartment nearby Rembrandtpark,14086945,Elli,,De Baarsjes - Oud-West,52.36635742396404,4.853216132123197,Entire home/apt,80,21,13,2017-07-31,0.30,1,10
10130617,Charming young family apartment,51988488,Nathalie,,De Baarsjes - Oud-West,52.37044526787861,4.873779923135538,Entire home/apt,140,3,10,2017-08-31,0.43,1,0
20519050,Kim Comfy Apartment,126792594,Yva,,De Baarsjes - Oud-West,52.369481467346645,4.8659783295414245,Entire home/apt,300,2,0,,,6,125
19501876,Large house in quiet street/ 2 Rooftop terraces,10635209,Annemarie En Roel,,De Baarsjes - Oud-West,52.36491763397837,4.851571710428016,Entire home/apt,195,5,3,2017-08-17,0.67,1,0
18813749,Amsterdam,59734201,Marissa,,De Baarsjes - Oud-West,52.371379418006924,4.8654812639004295,Entire home/apt,120,1,3,2017-05-28,0.45,1,0
14193445,Central Apartment in Amsterdams #1 neighbourhood,1845408,Jess,,De Baarsjes - Oud-West,52.36175252495664,4.863657549951423,Entire home/apt,110,1,5,2017-09-13,0.34,2,0
11408126,stylish cozy modern apt vondelpark,1820567,Rebecca,,De Baarsjes - Oud-West,52.3603617791113,4.86271934308385,Entire home/apt,150,1,15,2017-08-22,1.33,1,0
20157163,Cozy apartment in De Baarsjes,33670463,Emanuela,,De Baarsjes - Oud-West,52.36943828773129,4.850919956475608,Entire home/apt,120,1,4,2017-09-25,0.99,2,163
21172965,Peaceful spacious private apartment,25960797,Claire,,De Baarsjes - Oud-West,52.36600118758131,4.852359035252682,Entire home/apt,135,2,2,2017-11-16,1.18,1,28
20943584,Beautiful light apartment near Vondelpark Amsterda,2872873,Christa,,De Baarsjes - Oud-West,52.36254874086328,4.866353921035675,Entire home/apt,120,2,4,2017-10-01,1.62,2,0
758475,ModrnArt Apartment Jordaan/oud west,1387938,Mathi,,De Baarsjes - Oud-West,52.36679557144011,4.871261573526473,Entire home/apt,85,10,36,2017-05-28,0.60,1,124
12882634,Beautiful Studio with Canal View,19886414,Carolina,,De Baarsjes - Oud-West,52.37162412223155,4.865820143019612,Entire home/apt,90,3,16,2017-09-05,0.94,1,325
13988348,Cosy Amsterdam apartment with canal view!,57369956,Annelies,,De Baarsjes - Oud-West,52.36546033177264,4.856641082570522,Entire home/apt,80,3,1,2016-08-08,0.06,1,0
21763594,Nice small house,110627885,Alice,,De Baarsjes - Oud-West,52.3620658309402,4.873786591184287,Entire home/apt,150,5,0,,,1,0
759299,beautiful spacious appartment near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.36095811006057,4.853518877790068,Entire home/apt,165,4,4,2017-08-13,0.10,3,67
6264293,Modern two bedroom appartment,2957838,Laurence,,De Baarsjes - Oud-West,52.359327398472296,4.860088770203146,Entire home/apt,149,2,18,2017-08-25,0.59,1,0
2921938,Spacious 3 bedroom family apt ,14921396,Frank & Lisa,,De Baarsjes - Oud-West,52.36719310719109,4.860914241834823,Entire home/apt,177,2,3,2017-05-22,0.07,1,333
21632465,Recently renovated appartment in Amsterdam West,36122887,Albs,,De Baarsjes - Oud-West,52.37356833467261,4.864119930527085,Entire home/apt,80,2,1,2017-11-18,1,1,23
14783942,Bright and classic appartment for rent in old west,17188479,Vincent,,De Baarsjes - Oud-West,52.369114310281184,4.851076625180492,Entire home/apt,100,1,6,2017-11-05,0.40,1,1
693675,nice big appartment near Center and Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.36085664829889,4.853399766735847,Private room,70,1,8,2014-10-13,0.17,3,65
1250716,Cosy apartment! Close to centre,6804135,Lucas,,De Baarsjes - Oud-West,52.36493646503979,4.851416476288861,Entire home/apt,175,2,21,2017-09-17,0.40,1,77
14541639,Design apartment in the centre in a cosy area,44489749,Sara,,De Baarsjes - Oud-West,52.36585319459718,4.877433640325257,Entire home/apt,200,2,9,2017-12-03,0.59,2,11
3641710,"3room app with great view, near centre",18383699,Eelko,,De Baarsjes - Oud-West,52.373326619962306,4.86392179194568,Entire home/apt,125,2,5,2017-10-22,0.12,1,0
19108190,"Spacious, light, family apartment in Amsterdam",133506229,Yvonne,,De Baarsjes - Oud-West,52.36691279284166,4.862928288854202,Entire home/apt,250,2,2,2017-08-13,0.52,1,186
3430456,lovely apartment with balcony,17048359,Monique,,De Baarsjes - Oud-West,52.361040353436856,4.859710354487004,Entire home/apt,100,4,25,2017-10-08,0.62,1,0
16190112,Warm and luxurious 2 bedr. Vondelpark treasure,913437,Yael,,De Baarsjes - Oud-West,52.35903358852576,4.863513934900979,Entire home/apt,175,2,8,2017-09-25,0.70,5,85
20615479,Bright & Spacious ideal for a family,147342357,Derk,,De Baarsjes - Oud-West,52.372996299890715,4.86300648260549,Entire home/apt,145,3,4,2017-11-28,1.58,1,5
439097,Bright apt in central Amsterdam,2181530,Janneke,,De Baarsjes - Oud-West,52.369937569869336,4.867074086243471,Entire home/apt,111,2,37,2017-11-19,0.66,2,15
21465187,Great 4p stay!,113977564,Willem,,De Baarsjes - Oud-West,52.36209541868831,4.85571672009845,Entire home/apt,149,2,3,2017-11-25,3,112,3
5247270,Light Parkview Apartment 20 dec 2017 - 10 jan 2018,10562439,David,,De Baarsjes - Oud-West,52.36754029249157,4.84974591793304,Entire home/apt,67,10,4,2016-06-27,0.12,1,115
19839021,Cozy apartment near Vondelpark,140231606,Dmitry,,De Baarsjes - Oud-West,52.361819630999996,4.862364294458422,Entire home/apt,185,1,17,2017-11-13,3.89,1,0
1511360,"COMFY, COSY GARDEN APP NEAR VONDELP",8071702,Anne,,De Baarsjes - Oud-West,52.36053693193622,4.86721763400923,Entire home/apt,124,2,50,2017-10-23,0.99,1,269
1949429,2 person apartment in Amsterdam  ,1811434,Wouter,,De Baarsjes - Oud-West,52.36838362183154,4.853821078806691,Entire home/apt,89,2,13,2017-05-23,0.43,1,0
4788426,Comfy apartment at perfect spot,10420750,Nienke,,De Baarsjes - Oud-West,52.361245562360466,4.850315577433433,Entire home/apt,109,3,50,2017-10-27,1.38,1,348
22081023,Beautiful apartment MUSEUMS CANALS DAM,868059,Verona Victoria,,De Baarsjes - Oud-West,52.36807062064511,4.87710270091908,Entire home/apt,103,1,0,,,1,358
4658156,Een ruim en licht appartement ,24105409,Monique,,De Baarsjes - Oud-West,52.37191718638567,4.860464570362251,Entire home/apt,135,3,2,2016-03-23,0.06,1,331
19567570,Cozy apartment in most trendy neighborhood,23158732,Ezra,,De Baarsjes - Oud-West,52.36967973790098,4.851974112851792,Entire home/apt,80,2,13,2017-11-26,2.62,1,5
6394814,Home with garden in Amsterdam,23713439,Ikenna,,De Baarsjes - Oud-West,52.371239338529655,4.867623406939244,Entire home/apt,99,14,6,2015-08-03,0.20,1,0
20157355,Spacious and luminous room in Amsterdam West!,4841319,Sebastian,,De Baarsjes - Oud-West,52.3626410737355,4.856888960915261,Private room,90,1,4,2017-09-18,0.97,2,86
14226345,Bright and spacious apartment at a canal,60710046,Diana,,De Baarsjes - Oud-West,52.36236212131124,4.859311625227274,Entire home/apt,200,2,7,2017-08-06,0.44,1,1
4880719,Convenient room,24517667,Hugo,,De Baarsjes - Oud-West,52.36098829216774,4.854916502917433,Private room,40,1,1,2016-12-11,0.08,1,0
758600,"Luxurious, Spacious and light 130m2",3997123,Minne,,De Baarsjes - Oud-West,52.37395881922525,4.862400797433827,Entire home/apt,235,2,78,2017-11-12,1.49,1,65
9605973,Great apt. with balcony (50m),9301890,Kristel,,De Baarsjes - Oud-West,52.37199402420482,4.850500224993095,Entire home/apt,95,4,15,2017-07-04,0.62,1,337
19868291,Lovely bright canalside apartment | Amsterdam West,22205373,Eline,,De Baarsjes - Oud-West,52.36883484154562,4.858338690333208,Private room,150,2,14,2017-09-24,3.11,1,0
7082175,Cosy and specious apartment with sunny garden,37126050,Geerda,,De Baarsjes - Oud-West,52.37266886390468,4.850682685525604,Entire home/apt,140,3,17,2017-08-13,0.58,1,0
9164830,"Light, spacious, central, canal facing apartment",45059349,Paris,,De Baarsjes - Oud-West,52.37454255875758,4.863942740921839,Entire home/apt,150,3,2,2017-05-28,0.28,1,72
331946,Lovely FAMILY house near Vondelpark,1687595,Sebastiaan,,De Baarsjes - Oud-West,52.361815449718776,4.856987624920196,Entire home/apt,275,2,22,2017-10-27,0.44,1,9
1431572,Modern 1 bedr apt near city centre,7695197,Ewout,,De Baarsjes - Oud-West,52.36062706253119,4.864707671719434,Entire home/apt,135,2,15,2017-11-05,0.56,1,31
18649192,Perfect family house in lively neigbourhood.,129585296,Riesjart,,De Baarsjes - Oud-West,52.367599279087536,4.8570371187539685,Entire home/apt,139,2,0,,,1,0
7815853,Cosy apartment Oud West trendy area,13994123,Alice,,De Baarsjes - Oud-West,52.36542727207038,4.87339654623989,Entire home/apt,100,3,38,2017-05-08,1.37,1,0
14520337,"A fresh, bright apartment (70m2) with terrace",44751272,Max,,De Baarsjes - Oud-West,52.36819260012441,4.856250841146565,Entire home/apt,125,2,5,2017-09-12,0.33,1,0
1806340,"Rooftop terrace, 10' to Dam, shops!",9466319,Willem,,De Baarsjes - Oud-West,52.366234725065524,4.863206299931851,Entire home/apt,175,2,45,2017-04-11,1.03,1,94
4329449,FullHDHome Cinema Double Bedroom Loft.,22479558,Robert,,De Baarsjes - Oud-West,52.36724821596286,4.875893270544668,Entire home/apt,150,1,51,2017-10-02,1.34,1,15
13537254,Great apartment at Vondelpark & city center - 4p.,7867086,Folkert,,De Baarsjes - Oud-West,52.36121589685471,4.863893585440636,Entire home/apt,180,3,15,2017-11-16,0.86,1,64
4353744,Sunny 2-bedroom apartment Amsterdam,4553903,Larissa,,De Baarsjes - Oud-West,52.37148497552934,4.869354318927299,Entire home/apt,200,3,11,2017-10-14,0.42,2,298
13686138,Nice spacious apartment near the Vondelpark,69742595,Charlie,,De Baarsjes - Oud-West,52.367659499643466,4.873441527905046,Entire home/apt,99,1,8,2017-01-09,0.48,1,0
19960973,Comfortable and modern apartment with garden,38635458,Kalsang & Thecla,,De Baarsjes - Oud-West,52.37303548706146,4.856486563870064,Entire home/apt,149,4,2,2017-10-23,0.50,1,7
19860207,Ruime en zonnige woning in het hart van Amsterdam,98890901,Martijn,,De Baarsjes - Oud-West,52.36493102083517,4.875318778088221,Entire home/apt,178,7,2,2017-08-12,0.49,1,0
7539137,Funky city appartement with garden,9591432,Malou,,De Baarsjes - Oud-West,52.36160050589802,4.8554535866690784,Entire home/apt,100,3,25,2017-10-15,0.91,1,0
1116892,A quiet spot above the busy city,6130091,Carel En Ange,,De Baarsjes - Oud-West,52.36353542577273,4.875769535359903,Private room,80,3,7,2014-03-28,0.13,3,1
12224966,"PEACEFUL APT,2 ROOMS, 4 PEOPLE.",14183886,Luis,,De Baarsjes - Oud-West,52.370580564780475,4.849614196458107,Entire home/apt,97,3,0,,,22,229
19270078,Brand-new studio & sunny terrace near Vondelpark,18149847,Michiel,,De Baarsjes - Oud-West,52.36384588271458,4.856936880542972,Entire home/apt,80,2,10,2017-08-31,1.76,1,0
17162509,"Beautiful room, great area, only for female",115446330,Julia,,De Baarsjes - Oud-West,52.363290840701794,4.855786516935279,Private room,50,2,2,2017-03-26,0.22,1,0
11561697,Spacious Stylish Apartment,11794509,Sándor,,De Baarsjes - Oud-West,52.3716480374676,4.869731157025509,Entire home/apt,120,2,4,2016-11-01,0.19,1,0
3804795,Spacious 2BDR loft near Vondelpark.,19551497,Pim,,De Baarsjes - Oud-West,52.36154143972589,4.863920508850656,Entire home/apt,254,4,12,2017-08-05,0.31,1,337
21203647,Lovely Apartment Amsterdam Old West,151759692,Chafia,,De Baarsjes - Oud-West,52.36243899806932,4.855944335572747,Entire home/apt,100,2,2,2017-11-19,2,2,330
9800263,Cozy private double-bed bedroom,50501567,Roxane,,De Baarsjes - Oud-West,52.36121237695739,4.8536071693855645,Private room,65,1,1,2016-01-01,0.04,1,0
4655656,"The one you'll love..clean,quiet and very central",23886273,Marielle,,De Baarsjes - Oud-West,52.36775944281861,4.874953506266806,Private room,110,4,109,2017-12-02,2.97,2,114
13474868,Beautiful modern apt in trendy Vondelpark area!,24148094,Saskia,,De Baarsjes - Oud-West,52.36213499442524,4.866155132840565,Entire home/apt,150,2,22,2017-11-12,1.24,1,62
18188823,"Amsterdam west, Hallendistrict",125513694,Ruben,,De Baarsjes - Oud-West,52.36925555457676,4.866959888982183,Entire home/apt,300,3,0,,,1,0
10914318,Room with balcony and private bathroom,56572624,Marijke,,De Baarsjes - Oud-West,52.365829942378106,4.859622955376462,Private room,150,2,1,2016-09-18,0.07,2,364
20646402,Spacious and light apartment in Amsterdam,6107390,Teun,,De Baarsjes - Oud-West,52.37057543220208,4.854987766186932,Entire home/apt,99,5,1,2017-10-31,0.86,1,10
20941296,Bright and Big Apartment in Best Location!,150565957,Jos,,De Baarsjes - Oud-West,52.36482124190124,4.878464492065509,Entire home/apt,180,2,9,2017-11-16,3.86,1,129
9442423,Cozy apartment with balcony!,669178,Sammy,,De Baarsjes - Oud-West,52.36698067504765,4.8511869859931736,Entire home/apt,69,2,11,2016-03-23,0.47,41,21
12404824,Cosy flat near Voldenpark + 1 bike,11821834,Athina-Lida,,De Baarsjes - Oud-West,52.3635196163567,4.861946402535866,Entire home/apt,135,3,10,2017-08-20,0.55,1,0
21416007,"Sunny, 2-floor flat with rooftop & park views!",27653028,Laura-Lé,,De Baarsjes - Oud-West,52.35766548082011,4.856238342811944,Entire home/apt,160,4,0,,,2,175
13355057,Light&Cozy apartment w/Balcony!,15252973,Jordi,,De Baarsjes - Oud-West,52.372971922458426,4.854391701587163,Entire home/apt,89,5,11,2017-09-17,0.61,1,0
13322294,"Great apartment in city centre, 2 bedrooms",70219682,Luuk,,De Baarsjes - Oud-West,52.360043881891634,4.858389341971029,Entire home/apt,140,3,1,2016-06-26,0.06,1,0
1394668,B&Bio quiet room/veranda/welcoming/1-3pers,7538251,Joke,,De Baarsjes - Oud-West,52.3714496872986,4.850041754431556,Private room,79,2,131,2017-10-22,2.48,1,19
19974165,Good place  to stay,7679356,Mario,,De Baarsjes - Oud-West,52.36768514872671,4.851275890108769,Entire home/apt,120,21,0,,,1,0
7948301,Single room 5mins from Leidseplein,41909018,Edgar,,De Baarsjes - Oud-West,52.3659842952262,4.87808110951496,Private room,59,3,10,2016-09-25,0.36,2,0
13617156,Cozy studio for couples in Amsterdam,78848211,Dennis,,De Baarsjes - Oud-West,52.3705722969811,4.869664630297128,Entire home/apt,100,3,14,2017-04-21,0.81,1,0
9586600,"Flat with garden, near Vondelpark",178521,Lionel,,De Baarsjes - Oud-West,52.36180853365911,4.864465817804142,Entire home/apt,149,5,11,2017-10-15,0.57,1,7
9609542,"Bright, stylish spacious family apt",26487892,Kiene,,De Baarsjes - Oud-West,52.363129117280096,4.875991623027762,Entire home/apt,160,7,0,,,1,0
6014875,Spacious appartment near center,7500836,Martin,,De Baarsjes - Oud-West,52.36584502505159,4.876622514890619,Entire home/apt,150,2,23,2017-08-13,0.72,1,0
14829461,Stylish apartment in fantastic neighbourhood!,13895393,Carla,,De Baarsjes - Oud-West,52.37009562111106,4.865855976490165,Entire home/apt,110,2,8,2017-10-22,0.54,1,1
10274700,"Lovely renovated house, 138m2!",52838604,Marieke,,De Baarsjes - Oud-West,52.361669257140214,4.867726798583119,Entire home/apt,300,2,8,2017-04-21,0.35,1,33
